track_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,genre
3AY4jUvdalVHnItyDkGdVq,3,4,4,4,7,8,8,7,9,7,8,8,4,4,5,7,4,3,5,4,5,6,7,9,9,9,9,6,6,9,3,4,3,1,2,2,6,5,6,7,6,5,3,4,7,5,3,1,3,2,2,2,4,3,3,2,4,1,2,4,5,2,1,4,4,3,3,2,2,1,3,4,1,2,5,7,3,1,1,3,1,2,2,4,2,2,2,2,1,3,6,3,2,2,5,3,6,5,5,3,4,7,4,6,6,5,5,7,7,5,4,8,4,3,5,7,8,5,5,6,2,2,3,5,5,5,8,8,kids
3AYXFn1hxbOl5l52J9Afjb,4,0,3,5,1,1,4,4,3,6,3,0,5,6,1,5,7,4,5,4,6,6,7,2,2,5,1,2,6,1,2,4,6,8,8,3,3,7,4,5,7,8,9,9,9,9,8,3,3,5,7,8,9,4,3,8,8,8,6,1,3,6,5,4,5,0,1,3,6,5,6,1,2,2,4,4,6,4,6,5,5,5,3,0,2,3,6,7,6,2,7,8,7,8,3,1,7,7,6,4,0,1,6,9,9,8,0,1,5,6,7,3,0,2,6,7,6,2,0,3,4,4,4,2,3,5,7,5,opera
3Aa8Gcc8Y4Q9t9Cx8Af7tM,3,1,7,4,1,6,5,2,3,9,6,3,3,2,3,7,4,3,5,4,8,6,5,4,5,5,3,4,7,3,2,5,6,2,2,5,2,2,3,3,2,7,3,2,3,4,3,6,6,3,3,8,9,4,7,4,2,8,8,2,1,7,5,4,5,5,7,8,4,4,4,5,3,4,7,8,5,6,4,8,8,6,4,5,6,5,4,3,2,2,4,3,2,3,4,2,4,4,2,2,6,9,5,3,2,8,8,5,2,4,7,4,2,7,3,4,5,7,7,7,6,2,3,5,4,1,4,2,honky-tonk
3AbK2ut769qCyhdAox3QVQ,5,7,7,7,7,8,9,3,5,4,4,4,6,5,5,3,3,1,7,7,6,4,7,6,6,6,5,5,6,5,4,5,4,4,6,5,3,4,3,3,3,3,2,3,1,2,2,9,7,4,4,7,6,4,3,6,4,8,4,5,4,7,4,5,6,6,4,6,7,4,2,2,2,2,4,3,7,9,9,4,2,2,3,5,1,4,5,3,6,2,2,3,3,3,2,3,2,2,3,4,4,2,3,5,7,2,4,2,3,6,5,1,2,1,5,5,6,6,4,2,9,7,3,4,6,5,3,2,piano
3AhXZa8sUQht0UEdBJgpGc,3,3,5,5,5,2,4,5,5,3,3,2,2,6,7,8,7,8,8,8,9,7,5,3,4,5,4,4,4,3,5,2,1,1,2,3,2,1,1,2,1,2,2,1,1,3,2,3,2,3,3,4,4,3,4,5,7,5,2,4,9,9,7,4,7,4,6,5,5,4,5,5,5,5,4,3,2,3,4,4,7,9,9,8,8,5,2,1,1,3,2,1,1,3,3,4,2,4,5,9,8,5,5,4,5,6,5,8,8,3,4,5,4,3,3,4,6,6,3,2,3,5,8,9,6,7,8,7,folk
3AhXZa8sUQht0UEdBJgpGc,3,3,5,5,5,2,4,5,5,3,3,2,2,6,7,8,7,8,8,8,9,7,5,3,4,5,4,4,4,3,5,2,1,1,2,3,2,1,1,2,1,2,2,1,1,3,2,3,2,3,3,4,4,3,4,5,7,5,2,4,9,9,7,4,7,4,6,5,5,4,5,5,5,5,4,3,2,3,4,4,7,9,9,8,8,5,2,1,1,3,2,1,1,3,3,4,2,4,5,9,8,5,5,4,5,6,5,8,8,3,4,5,4,3,3,4,6,6,3,2,3,5,8,9,6,7,8,7,songwriter
3AoFNt08UsYBgx79I0MWGQ,8,8,6,6,3,2,4,5,4,8,7,5,5,9,5,2,2,3,4,3,2,1,1,1,2,1,1,1,3,3,3,3,6,7,5,5,7,6,9,5,4,2,1,2,4,3,5,9,4,4,4,4,2,4,7,6,5,6,2,5,6,7,9,3,4,5,5,4,3,3,4,4,4,3,2,3,8,7,5,5,2,2,3,6,6,4,2,9,8,6,6,4,2,3,4,3,8,6,6,5,4,4,9,6,5,6,3,2,2,2,1,3,1,1,1,4,4,3,3,6,8,6,5,7,7,9,5,4,salsa
3ApG3iuYCLkY6Q6OITwphd,9,7,6,3,7,6,3,2,5,6,4,8,8,6,5,4,4,2,3,4,3,5,7,7,5,4,2,1,5,5,1,2,1,2,3,5,7,6,3,3,3,3,2,3,2,4,7,6,5,3,3,4,4,4,3,2,2,3,4,6,4,3,3,4,4,5,4,3,4,5,8,6,3,5,8,7,2,2,2,2,2,6,5,5,6,5,7,5,2,1,1,1,3,8,7,2,3,5,4,7,7,3,3,5,9,7,4,2,2,4,2,6,3,2,6,7,7,9,7,4,6,3,4,7,5,6,8,5,goth
3ApLFFuaXsKBnDhspuQrWj,3,7,4,5,6,8,6,2,3,2,2,7,7,4,5,7,7,4,3,3,3,4,5,3,4,3,3,8,9,5,5,4,8,7,6,6,9,5,2,8,5,3,6,5,6,7,5,7,3,4,3,3,5,5,3,5,6,3,2,2,4,4,3,7,3,5,6,3,4,7,6,4,3,5,2,2,2,7,5,1,5,3,5,3,3,2,1,7,7,2,1,3,5,3,5,2,2,5,8,4,2,9,9,4,6,1,2,3,9,8,2,4,3,4,3,2,2,1,8,9,3,2,2,7,3,4,1,2,folk
3AphmfTXLGG8AeYpD03RKi,4,6,7,7,5,3,1,0,0,2,1,7,6,4,3,4,7,4,1,5,6,2,4,6,2,3,2,3,3,9,7,4,4,3,4,5,3,7,7,4,2,3,3,4,6,3,2,3,3,4,3,4,2,4,8,6,4,4,4,2,3,5,4,6,6,3,6,8,3,4,4,5,6,8,4,3,3,7,3,5,8,6,4,7,6,7,6,5,4,6,6,3,4,6,8,3,4,4,6,8,4,3,4,3,3,3,5,9,4,5,3,5,5,1,7,7,5,4,3,3,9,7,2,2,4,3,6,9,heavy-metal
3AvULQ6JhdHmyCup9DOrRZ,0,0,2,3,4,2,3,2,0,0,1,1,1,0,2,2,2,6,8,8,8,8,9,8,6,8,8,7,7,8,8,3,6,6,3,3,6,5,1,0,3,5,5,6,7,6,3,6,8,8,8,8,8,5,5,6,6,5,6,6,5,1,3,6,6,3,7,6,2,1,4,4,1,0,0,0,1,6,8,8,5,5,5,1,3,7,8,5,4,3,2,1,6,8,5,4,7,7,1,4,8,8,3,4,5,4,3,6,6,7,6,6,4,2,6,5,6,4,4,4,2,2,6,7,5,4,6,5,honky-tonk
3AwXCS38Xi8ebmD0dssSR2,5,3,4,8,3,5,6,4,6,5,5,3,3,3,3,4,8,5,9,6,3,5,3,6,7,5,9,7,2,3,5,3,4,2,3,5,3,8,4,4,8,6,6,3,2,5,5,6,6,5,6,4,5,5,4,4,6,4,5,3,4,9,6,6,8,4,7,3,4,4,2,7,7,2,6,5,5,5,4,5,2,3,9,4,5,6,1,4,2,3,2,1,9,8,4,5,3,2,4,2,4,2,4,4,3,5,4,4,4,2,3,3,3,4,3,5,3,2,2,3,2,4,2,3,4,3,4,4,j-idol
3AyuigFWbuirWHvidbMz8O,6,4,5,5,5,5,8,8,7,4,2,3,3,3,4,5,6,9,7,6,3,7,6,4,3,2,2,6,6,6,7,9,8,6,3,2,4,5,5,3,3,4,9,7,5,3,9,5,5,4,6,5,3,5,7,6,3,6,2,1,1,0,1,2,1,1,0,1,1,2,1,1,0,0,1,2,4,2,1,1,3,3,3,5,6,5,7,9,9,7,4,3,2,4,9,6,6,7,7,9,5,5,3,3,3,9,7,5,8,8,7,5,6,5,4,3,3,2,3,3,2,3,4,6,5,6,6,5,songwriter
3B0axMfYGvnvEhrbtGhZh2,8,7,7,7,8,8,9,5,6,7,8,6,7,6,6,4,2,1,1,1,0,0,0,0,2,4,4,6,3,3,5,4,5,7,8,7,7,4,6,7,6,3,6,6,4,5,5,4,3,4,1,0,0,0,2,3,2,4,3,3,5,6,6,8,9,9,9,6,8,8,8,5,6,7,7,3,2,1,1,1,0,0,0,0,2,4,4,5,3,4,4,5,5,7,8,7,7,3,6,6,3,3,5,4,3,4,3,2,3,5,4,4,3,5,6,7,8,8,9,9,8,6,2,1,2,4,3,2,piano
3B2ZJr8jVqe3uoang1fr7v,6,5,7,7,4,0,2,0,2,4,6,6,6,5,7,6,4,5,5,7,6,7,6,8,4,3,5,6,6,5,5,3,3,2,1,3,5,2,1,0,0,1,3,8,9,9,6,7,7,6,4,7,8,9,5,4,4,6,6,2,4,6,7,7,9,9,9,8,8,8,7,6,7,7,6,8,3,5,8,9,8,9,7,6,5,7,8,8,7,3,4,6,9,5,3,3,6,6,6,5,5,5,4,4,2,4,2,2,2,4,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,new-age
3B2ZNozl6e0gtRLMwJU3b5,2,7,3,2,3,3,6,2,3,6,3,5,4,4,6,4,4,8,5,3,3,4,5,5,5,7,3,5,5,4,3,2,3,6,3,3,4,3,3,2,2,5,2,2,2,3,5,3,4,7,3,4,4,4,5,3,6,6,1,4,5,3,3,1,4,6,3,3,5,3,2,2,5,4,4,4,3,5,5,5,8,8,3,2,6,5,5,4,6,5,3,5,4,3,2,2,7,5,6,3,5,5,3,2,6,2,1,1,2,7,8,5,6,6,7,9,9,9,9,8,9,9,9,9,6,4,4,6,piano
3B4B5r2IFmxVxE0fl7wQ6a,4,2,1,2,9,9,8,6,5,8,7,7,7,5,5,8,8,6,5,2,5,5,4,4,3,6,9,9,8,7,8,8,7,6,2,1,1,5,5,3,4,3,2,4,2,0,0,0,3,8,6,6,6,5,3,2,3,4,5,6,5,1,0,0,1,1,4,7,5,6,3,5,8,7,7,8,8,6,5,5,6,7,7,7,3,1,1,2,3,6,6,4,6,4,2,6,9,8,5,5,3,2,4,3,1,0,1,3,1,1,0,2,3,2,0,1,1,7,9,6,3,3,6,7,6,6,6,5,sleep
3B5AhcFZeryVou3ColJsf9,6,7,5,7,5,3,3,4,4,5,5,6,7,6,7,6,4,4,5,5,4,5,5,6,5,8,2,2,3,3,3,2,4,5,5,6,9,3,4,5,6,6,5,6,8,8,8,7,6,5,3,3,3,3,3,4,4,5,5,5,4,6,8,6,8,8,5,6,3,1,1,2,3,0,0,0,0,0,0,0,2,6,3,5,9,9,9,7,8,9,6,4,7,6,8,8,6,4,5,6,5,2,3,3,2,2,2,2,1,0,4,5,8,9,5,5,2,0,0,0,0,3,5,2,0,0,9,9,mpb
3BBslCw87ODOwkfu7QMUug,1,4,6,3,0,1,3,4,2,6,5,1,5,4,2,5,4,5,3,2,2,2,4,7,5,3,4,7,7,7,7,5,7,7,8,7,8,9,8,7,7,4,0,1,8,6,5,5,7,7,4,8,5,3,5,8,7,7,8,8,7,6,5,3,3,7,7,4,5,7,8,4,7,7,6,5,7,5,7,8,8,6,6,4,4,3,5,9,5,6,7,8,6,5,4,3,4,6,4,3,4,5,4,3,5,4,3,3,3,1,0,1,1,2,1,0,0,2,0,1,1,1,2,2,2,2,3,4,folk
3BEG0acp5DRrK7YQLWlMnt,7,7,6,7,6,9,9,8,8,8,7,4,2,2,4,4,4,4,3,2,4,9,9,9,9,6,2,2,2,2,2,3,3,4,3,3,2,2,2,2,2,3,3,2,3,3,3,3,4,4,4,4,5,4,3,4,4,4,4,4,3,3,4,4,4,4,4,5,4,5,5,3,4,5,3,3,4,6,6,5,5,6,8,4,3,4,5,4,4,3,2,3,3,2,2,3,4,3,5,9,5,3,3,2,1,1,1,1,1,1,2,1,0,1,3,6,8,9,8,4,5,4,5,6,7,7,7,7,opera
3BIc6CjDJxm6P1qCls2nKa,2,4,4,4,6,3,3,4,5,6,6,5,9,5,4,2,1,2,3,3,5,7,3,2,4,5,4,6,4,8,6,4,3,2,1,2,4,1,6,4,1,3,2,3,5,5,9,8,7,6,3,3,4,5,4,8,7,3,2,5,6,5,5,2,8,6,5,2,3,3,5,3,5,6,4,3,4,6,4,6,5,9,7,6,2,1,3,4,4,6,7,4,2,3,6,5,7,3,7,8,6,2,2,2,2,6,3,7,4,2,3,5,5,7,5,9,8,6,4,3,3,4,6,4,8,5,2,1,emo
3BKreoEA5wRNk5o96NIBpL,1,2,2,3,5,3,4,3,5,8,5,3,3,3,8,8,4,3,5,3,4,9,6,4,3,3,4,6,4,6,7,7,5,4,5,5,6,3,2,4,5,6,5,5,6,4,3,6,4,4,3,4,3,5,6,6,8,7,3,3,5,5,6,4,4,4,5,6,4,5,8,5,3,5,4,5,3,3,5,5,7,7,7,6,4,3,5,5,7,6,3,3,4,6,5,5,6,6,3,4,5,5,3,1,1,1,2,3,4,2,4,1,1,4,4,6,3,3,3,5,5,7,7,6,4,6,4,3,emo
3BRiAepRYXJ34v1kLUqJ8O,8,5,4,4,9,6,3,2,3,3,3,2,4,6,5,3,4,5,4,4,3,2,1,3,4,4,5,4,3,3,3,3,2,1,3,3,5,6,7,3,7,9,7,4,7,7,4,6,5,3,2,3,5,5,6,5,4,5,7,5,5,5,5,6,6,5,5,3,4,6,5,9,3,6,6,3,4,2,2,3,4,4,3,3,5,5,6,4,3,2,2,3,3,9,7,2,2,2,2,3,2,8,7,4,4,1,2,7,7,6,7,5,6,6,5,4,5,4,3,5,5,8,6,4,7,7,6,5,salsa
3BSmrqekQNnSWjS9iaJ1Hn,2,3,3,2,3,3,4,7,7,6,5,4,2,3,5,6,2,3,4,7,5,4,4,3,1,3,2,1,3,7,3,2,5,5,4,3,4,3,3,4,3,4,4,6,3,4,6,7,7,6,7,1,4,7,6,3,5,7,6,7,7,4,6,8,7,7,7,7,5,5,4,2,3,4,3,4,7,7,3,2,4,2,3,3,4,5,2,3,3,4,3,4,2,2,2,1,3,2,5,3,4,6,7,6,7,7,1,4,6,7,3,6,8,5,7,5,6,5,6,6,5,5,2,3,6,6,9,8,sertanejo
3BYgEz0Xw5ntVssDssKGr7,4,2,3,4,4,5,5,2,3,4,3,3,4,3,4,3,1,1,7,6,5,4,5,5,7,6,6,4,6,6,7,6,6,3,6,5,7,6,6,3,6,6,7,7,6,3,6,5,7,7,6,4,6,6,7,7,6,4,6,5,6,7,5,5,7,7,7,7,6,4,5,5,6,7,6,5,5,6,6,8,6,5,4,5,5,8,6,5,4,6,7,7,6,5,4,5,5,7,6,6,3,6,6,7,7,6,6,6,6,7,7,7,7,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,happy
3Bedx2KQkLkCMVkHoO4Mey,5,6,9,3,2,5,5,3,9,9,8,5,4,3,8,8,8,5,4,4,6,7,5,9,9,6,2,3,5,5,2,5,6,5,1,4,5,3,1,3,4,4,7,9,6,8,6,5,2,6,5,3,2,5,6,4,3,2,4,3,1,1,2,2,2,4,3,4,3,4,3,2,1,3,2,2,2,3,3,1,3,2,2,6,6,3,3,1,3,2,2,0,2,2,2,3,4,3,5,7,3,3,1,2,4,5,6,7,6,7,5,7,8,9,7,6,5,5,6,6,8,8,7,4,4,2,2,4,j-idol
3BmO2DS8Rw3M1ibMXvV5JQ,4,2,3,1,4,6,9,5,4,7,5,4,6,9,9,4,7,9,5,2,3,5,5,6,5,6,4,3,3,3,3,3,1,3,2,1,2,3,3,4,5,6,5,3,5,9,5,2,5,9,8,4,6,4,2,3,7,6,6,3,9,9,2,2,3,3,2,1,3,9,7,5,5,5,4,3,8,9,4,4,4,7,2,2,4,5,4,4,5,4,3,3,4,3,3,2,2,2,0,2,5,7,5,3,3,3,4,8,8,7,3,4,8,5,2,5,4,3,3,1,3,2,0,2,5,5,2,1,mpb
3BpTPTsyNwA38QVtCZgqbv,1,4,5,6,6,7,8,7,7,6,7,7,7,5,7,7,7,5,2,0,0,0,0,3,2,1,0,1,2,1,1,1,2,2,5,6,8,6,4,3,3,4,9,9,8,7,7,7,6,6,7,8,8,7,7,7,7,7,7,9,9,9,9,9,9,8,7,5,7,7,4,3,2,1,4,7,5,4,3,4,7,7,8,7,6,6,6,5,4,3,2,1,4,7,7,6,4,2,1,1,1,1,2,1,1,2,1,4,2,0,1,2,2,3,4,3,2,1,1,2,1,1,1,3,6,5,5,3,piano
3By9jCy6b4dv5XnlhvIWwx,5,6,4,6,9,9,7,4,2,4,4,5,5,4,5,3,6,9,8,5,2,1,2,2,4,7,4,3,1,3,8,8,5,2,2,4,5,5,4,1,5,6,4,4,5,6,5,8,9,5,5,4,7,7,5,4,5,5,6,8,7,3,3,3,5,7,6,3,2,2,3,3,2,0,2,3,1,1,1,0,0,1,0,0,0,1,5,9,9,9,7,2,3,2,3,3,3,4,4,4,4,5,8,9,8,6,4,5,4,5,5,4,4,3,4,9,9,7,3,2,2,2,3,4,4,3,1,2,opera
3CJ0ftIizqMnsfOGvAHldk,1,1,1,4,1,0,0,2,3,7,9,2,2,4,2,3,4,7,9,4,3,4,7,5,4,2,2,5,5,5,2,1,7,8,7,7,7,5,2,1,1,3,4,9,6,2,3,4,5,4,7,4,3,3,5,7,4,3,8,8,7,8,8,6,3,7,5,6,7,6,8,4,6,7,6,6,4,2,1,2,4,2,1,1,7,7,6,4,8,5,3,2,2,4,3,3,2,1,1,4,9,3,2,3,3,2,5,2,2,4,6,9,8,6,9,6,3,3,4,6,3,1,4,8,9,8,8,8,salsa
3CPEi77tTjJDlUgZKXpoOl,4,4,4,2,4,6,7,6,5,6,6,6,8,8,7,7,3,6,4,4,1,6,5,7,3,6,4,6,3,5,5,7,4,4,5,4,2,3,5,6,6,3,5,4,6,2,6,5,7,3,6,4,5,1,6,5,8,3,5,4,5,4,5,5,7,5,4,5,4,3,2,6,6,6,3,5,4,7,9,9,8,8,7,7,5,6,4,6,3,6,3,3,1,2,2,2,3,4,3,2,1,1,1,1,3,3,4,3,2,0,2,4,7,6,8,4,7,5,5,2,5,5,7,4,2,3,2,5,minimal-techno
3CQfMzLxTO5tOMHzBhskB3,9,8,2,4,6,5,3,2,2,2,2,4,5,3,4,3,4,4,3,4,5,6,5,2,5,5,4,5,4,5,5,4,7,8,9,9,9,9,9,8,8,9,8,8,9,4,2,3,3,2,2,3,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,6,2,1,1,3,5,4,4,3,4,4,5,7,5,3,6,7,5,5,7,8,8,7,6,7,5,7,8,8,8,7,7,6,6,4,3,4,6,5,5,7,8,7,5,7,5,2,2,1,1,1,1,4,4,2,0,0,0,1,new-age
3CSpzkoL1XgDBZ1q9aDCUV,5,5,3,5,2,5,7,5,9,9,5,3,1,3,3,2,3,4,3,4,3,4,3,3,4,5,4,4,3,4,4,4,3,4,4,4,3,4,3,2,2,4,4,3,2,3,3,2,4,5,5,3,3,4,5,3,4,5,4,3,2,3,4,3,3,3,4,2,3,4,5,5,8,9,7,4,3,3,2,0,3,5,5,6,5,2,4,1,4,4,4,1,1,4,9,3,2,2,6,9,6,4,4,8,7,7,6,9,8,6,6,4,8,8,8,9,6,6,6,4,4,4,6,5,4,3,5,2,piano
3CXPFlvvhG4LAUbbpythUe,6,8,7,5,6,7,3,2,4,5,6,5,3,2,2,2,2,4,4,5,5,4,5,4,4,3,6,8,7,5,9,5,3,3,2,3,8,6,7,9,7,2,2,2,3,6,2,1,1,0,1,2,2,1,5,2,1,3,3,2,4,5,6,8,4,5,2,2,3,4,7,9,9,6,4,6,4,2,3,8,8,9,6,5,2,4,2,2,4,7,7,3,2,2,2,4,8,8,9,8,3,2,2,2,1,4,5,8,5,4,6,5,3,2,4,6,9,7,3,3,3,2,2,6,7,8,6,7,mpb
3CeuBr3AaQm0Ke4t1W536Q,3,5,8,8,4,2,5,5,3,5,7,3,3,7,5,3,9,7,1,2,5,2,2,6,4,1,3,6,1,2,7,7,2,3,4,3,6,7,7,2,4,3,3,7,9,5,5,5,2,2,3,6,6,4,5,3,2,5,9,5,3,7,3,3,4,5,4,3,8,4,3,7,9,5,7,4,2,3,5,8,4,5,5,2,2,7,7,2,5,5,1,3,5,3,2,5,7,4,8,8,6,1,4,4,3,4,7,5,2,5,4,2,5,7,5,1,3,5,3,4,5,5,2,7,4,2,8,8,sertanejo
3CflffOIAzdHEX3VrjYQp0,8,6,3,1,4,3,2,5,4,4,4,3,8,5,3,2,5,7,2,9,7,3,4,3,2,6,5,3,4,5,5,8,4,8,5,4,5,5,3,4,4,1,3,4,5,8,8,8,6,3,3,3,2,1,7,7,6,8,5,4,6,5,6,7,6,4,2,2,3,5,4,1,4,4,2,5,5,3,7,6,8,9,9,5,4,2,1,3,1,3,5,4,4,9,5,5,3,2,2,6,2,5,6,7,4,4,2,3,4,2,3,3,2,3,3,4,6,5,3,6,6,2,6,5,4,6,4,3,honky-tonk
3CgsEYvmjyAPjoNU3LIfyu,2,2,1,2,3,3,2,4,6,4,3,9,9,7,8,8,8,7,7,6,6,9,7,6,7,8,8,9,6,7,4,2,1,2,1,1,1,3,4,4,4,3,2,2,4,7,9,7,9,9,9,8,9,8,9,8,8,7,8,8,8,6,8,6,3,2,2,2,1,2,3,7,4,3,3,2,1,0,1,2,3,2,2,1,1,1,1,4,4,5,5,5,3,1,2,2,2,3,5,5,5,2,1,0,2,2,4,6,5,4,4,2,2,1,3,3,2,3,2,3,2,3,4,6,5,7,4,3,new-age
3Ck5oM2Tt3iZYLW1kY54KF,3,3,6,3,4,3,7,6,4,2,6,4,4,5,6,6,4,3,4,6,3,5,4,5,6,3,3,7,3,5,4,6,4,2,2,6,2,3,3,5,4,3,2,6,5,4,4,6,5,3,2,4,4,2,3,5,6,4,2,4,7,3,5,4,6,4,3,2,7,3,5,5,7,6,5,3,8,5,6,5,7,7,2,1,5,5,3,4,5,6,3,2,5,8,5,7,3,6,3,3,3,8,2,5,4,8,6,6,2,8,4,7,4,7,5,4,3,6,4,4,5,6,8,6,2,3,5,1,synth-pop
3Cr37eyaBinra2spBFEpaZ,5,6,6,6,3,3,6,6,5,4,4,7,8,6,7,3,6,7,7,3,3,7,8,7,7,7,8,8,4,2,1,2,3,8,6,6,3,5,7,4,4,3,4,3,4,4,4,4,5,6,5,4,5,4,0,2,4,5,5,1,1,1,3,1,1,3,4,2,3,5,3,3,1,1,1,2,1,2,1,1,2,3,4,1,2,3,4,5,5,2,6,5,6,3,0,3,6,4,2,4,5,4,7,8,7,8,9,8,8,7,7,5,0,1,4,9,9,7,8,6,5,3,7,8,8,6,6,7,salsa
3Cvc84QfqPrEoTtbin4O16,1,5,2,7,2,5,3,4,3,3,3,4,6,2,6,3,6,1,5,2,6,4,6,5,4,4,2,5,3,6,2,7,3,5,2,4,3,4,4,3,5,4,5,1,5,2,6,2,6,3,5,4,3,4,3,6,3,7,4,5,2,7,4,7,5,7,5,4,4,4,5,4,6,3,6,6,7,7,7,6,7,8,6,5,6,7,5,4,5,6,6,4,3,5,5,3,2,3,5,4,3,4,5,4,3,2,5,6,3,3,6,7,4,3,5,7,7,4,5,6,7,4,4,6,7,4,4,4,minimal-techno
3Cx4yrFaX8CeHwBMReOWXI,5,7,3,3,5,5,2,0,5,8,4,3,5,4,4,3,8,4,9,6,2,1,2,4,2,2,7,6,2,5,5,8,9,9,6,3,4,4,1,3,5,5,4,7,7,5,9,9,4,3,3,5,8,4,3,4,3,4,3,1,2,4,5,7,4,5,6,4,7,8,3,4,5,6,3,4,3,3,4,4,6,7,4,4,4,4,3,3,2,3,4,4,5,5,5,5,5,4,4,4,4,5,5,3,3,3,2,4,4,1,4,4,4,2,3,8,6,1,3,5,2,5,7,3,3,9,6,3,piano
3CxO2k87MVTRqPUVuYhnFm,4,4,9,7,6,6,7,6,5,5,9,9,3,0,6,9,9,8,7,2,0,1,2,1,1,3,8,2,4,3,4,7,9,5,6,8,7,2,1,2,2,3,3,3,2,2,1,0,2,4,5,4,2,1,2,2,2,2,1,3,4,5,3,3,4,3,4,5,3,8,9,4,4,5,7,5,4,7,9,6,3,2,4,7,7,6,4,3,4,5,5,4,2,2,2,3,2,3,5,9,6,5,4,7,5,2,3,3,3,6,3,4,9,6,6,4,3,4,4,3,4,7,7,2,2,6,4,2,world-music
3CzmVBJetB2pbI47pwCSHx,5,3,3,2,1,1,0,2,0,1,1,3,2,5,6,7,6,5,4,2,3,3,4,5,5,3,3,2,5,7,7,5,6,4,4,3,5,5,3,3,3,3,3,6,4,8,7,7,6,5,5,4,6,5,6,5,8,3,3,4,9,5,4,2,2,3,3,4,4,5,5,3,4,6,9,8,8,6,4,3,3,5,5,6,4,2,4,2,4,3,8,5,5,4,2,3,4,5,5,7,7,3,3,1,4,9,9,9,8,9,8,9,8,9,9,8,5,5,2,6,9,6,2,0,0,0,0,0,goth
3D1dKFpR8B8h8hiFGMfYNc,4,4,4,6,6,4,6,5,6,5,7,7,6,6,6,7,6,7,7,7,8,8,8,9,8,8,8,7,7,8,8,6,7,6,8,8,6,8,7,7,7,8,8,6,7,7,7,5,6,7,7,7,8,6,6,6,6,5,4,3,4,3,2,4,2,3,3,1,1,1,1,1,2,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,3,3,4,4,5,5,5,4,6,6,5,5,6,6,5,7,6,7,6,4,5,6,4,4,5,5,5,6,7,sleep
3D6hHpKJ9TBLtIuOO8e2co,5,4,3,3,4,5,3,5,4,5,3,2,3,4,4,4,4,4,4,3,3,3,3,2,2,2,4,2,1,2,3,5,4,4,6,7,5,5,7,7,5,5,3,4,3,2,3,4,5,5,9,7,6,6,6,5,6,5,4,4,4,3,2,3,5,6,6,9,8,6,6,5,5,5,6,9,9,7,7,5,4,7,6,7,7,7,8,8,5,4,4,4,7,6,5,5,5,4,4,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,7,9,9,9,4,0,0,0,kids
3D8dwH690MXQRhtIZTSS9c,6,5,3,2,5,7,4,3,6,9,6,6,6,6,3,5,8,9,9,8,5,7,8,7,5,3,5,8,7,5,7,8,7,7,7,7,7,5,2,5,6,5,5,5,6,6,6,7,8,4,4,2,6,9,8,6,6,4,2,6,8,7,9,8,8,9,6,5,8,7,5,2,2,0,0,0,5,6,4,3,2,2,5,5,7,9,6,3,2,2,0,1,4,9,8,5,3,3,4,1,2,0,2,3,2,2,4,3,3,5,4,6,2,1,2,3,2,0,0,0,0,0,0,0,1,5,2,3,songwriter
3D8hmLjE4XnuDaHwEs1qdt,4,4,3,2,1,1,3,4,2,4,5,3,2,2,0,0,1,4,4,4,6,8,8,6,7,9,8,7,8,9,7,6,4,6,7,8,6,8,8,8,7,6,6,5,3,3,1,0,0,0,2,2,0,1,0,0,1,1,1,0,1,1,4,4,3,6,7,7,5,4,3,6,6,7,6,5,6,6,6,6,7,5,6,6,7,5,6,3,3,4,4,5,4,3,4,5,5,4,6,6,4,4,5,5,7,7,7,6,7,7,3,5,6,5,3,5,4,4,5,5,5,6,5,5,6,7,7,7,sleep
3DC2Mj0eARTXedJXADQDEc,8,8,2,5,9,6,5,8,8,2,4,2,4,8,5,6,9,4,2,8,9,4,2,5,3,3,1,4,4,5,8,7,5,3,6,3,4,4,3,3,1,4,9,7,4,5,4,3,6,3,3,2,3,1,1,5,9,9,9,7,5,3,5,2,4,3,4,4,3,6,7,5,3,5,3,3,5,2,2,1,2,1,1,4,2,2,4,5,5,4,7,7,4,2,5,3,3,6,7,5,3,5,4,3,5,3,4,1,3,2,1,5,3,3,5,6,4,4,7,8,5,3,3,3,3,6,2,3,world-music
